,country,year,%_of_agricultural_gva_produced_by_irrigated_agriculture,%_of_total_country_area_cultivated,agricultural_water_withdrawal_as_%_of_total_water_withdrawal,agriculture_value_added_%_gdp,cultivated_area_arable_land_plus_permanent_crops,dam_capacity_per_capita,gdp_per_capita,industrial_water_withdrawal,municipal_water_withdrawal,population_density,rural_population,industrial_water_use_efficiency,irrigated_agriculture_water_use_efficiency,services_water_use_efficiency,water_use_efficiency,total_agricultural_water_managed_area,total_internal_renewable_water_resources_per_capita,total_population,total_population_with_access_to_safe_drinking_water,total_renewable_water_resources_per_capita,total_water_withdrawal,total_water_withdrawal_per_capita,urban_population,%_of_agricultural_water_managed_area_equipped_for_irrigation,agricultural_water_withdrawal,agricultural_water_withdrawal_as_%_of_total_renewable_water_resources,dependency_ratio,groundwater_accounted_inflow,groundwater_entering_the_country_total,national_rainfall_index,ratio_between_rainfed_and_irrigated_yields,water_stress,surface_water_entering_the_country_total,surface_water_leaving_the_country_to_other_countries_total,total_area_of_the_country_excl_coastal_water,total_dam_capacity,total_internal_renewable_water_resources,total_renewable_groundwater,water_resources_total_external_renewable
532,Iceland,2023,0.0293332345,1.1317300092287732,-33.857143132854944,-0.636457167932255,116.5681909513199,6214.086967542539,119738.7185357378,0.32767338607879914,0.07554970631896814,3.506333483785547,20.53053219604719,63.44825727792207,-53.91051700139168,186.00591528503926,80.56826271660105,5150.0,458087.1534105839,361.1523488264826,100.0,458087.1534105839,0.3609228352177793,732.4763622368911,341.1707678328496,0.6012020701053511,-0.05129726533433475,-0.030174861949843805,0.0,0.0,0.0,923.4,1.778,0.4928187630146016,0.0,0.0,10300.0,2.3061,170.0,24.0,0.0
533,Iceland,2024,0.0293332345,1.1165708143218067,-41.48986872002344,-1.6972718920615135,115.00679387653467,6127.540232491312,133675.18429442748,0.35811767560213703,0.07683557069089485,3.545600384684037,20.37016467955878,31.92723363362714,-86.01330997736694,187.50879112671913,88.08467602273011,5150.0,451707.1417207222,365.1968396237246,100.0,451707.1417207222,0.3793314459721496,755.8615972287608,345.17199099991285,0.6010178537699606,-0.06362077771236856,-0.03742398686849404,0.0,0.0,0.0,923.4,1.778,0.5207178954758486,0.0,0.0,10300.0,2.3061,170.0,24.0,0.0
534,Iceland,2025,0.0293332345,1.1050847895913654,-38.99208337407289,-3.277330994877883,113.82373332929431,6051.5805257422535,145314.7508364671,0.3652910280229187,0.07660027213732147,3.5803533188148187,20.148554735222167,150.24389165253322,-46.01293806016055,190.005211191198,96.97656498151095,5150.0,446107.579626515,368.7763918377293,100.0,446107.579626515,0.3838149564387728,720.7493349484936,348.714908361359,0.6008099020961339,-0.06498878510150578,-0.038228697150967265,0.0,0.0,0.0,923.4,1.778,0.5263578892370208,0.0,0.0,10300.0,2.3061,170.0,24.0,0.0
535,Hungary,2021,5.158073324747917,47.71550790193004,13.170104142660469,2.79710105128183,4438.973700112359,26.636396074866575,16360.154141550882,3.4907497973747774,0.5915816669959797,103.35016701532874,2563.9225030938237,9.194611255128034,0.3465944315724409,136.8014102511906,26.35474887305582,150.35326615135457,623.3166008155767,9614.66603743596,99.73050909342643,10804.154414136372,4.243123151920435,443.8440862528494,7044.0121617917985,100.0,0.6101771245675114,0.5862569162110925,94.2307692308,0.0,0.0,587.5,1.778,8.199841891246104,98.0,104.0,9303.0,0.2564,6.0,6.0,98.0
536,Hungary,2022,3.945659637370277,47.28193489592714,9.936588400077829,2.6384295008329897,4398.638403369743,26.72021175428689,16435.361110949285,3.4879917064830894,0.5748941559826826,103.01293135794592,2514.233034993714,9.352206234011213,0.3559037755191485,139.09606074412977,26.712423806726516,120.01933174326534,625.2779661689249,9583.293004232977,99.65148322520136,10838.151413595111,4.2081314942369685,441.60171269260474,7060.211743067737,100.0,0.4758054463789471,0.457471885267354,94.2307692308,0.0,0.0,587.5,1.778,8.689723010337632,98.0,104.0,9303.0,0.2564,6.0,6.0,98.0
537,Hungary,2023,2.6277811595389906,46.8919408087202,6.866815987392878,2.1192743770046265,4362.357253429109,26.8072669377799,14935.410341351982,3.3726810595275922,0.549990534985378,102.6575622110921,2459.141106496168,9.499707867427228,0.33244361938186356,141.50963251622983,27.125383800090663,57.62465033696073,627.3151389489432,9550.233012503619,99.54066320911227,10873.4624084492,4.029745943295658,425.5404675386318,7081.8425970785165,100.0,0.3343837928931246,0.32146423676081765,94.2307692308,0.0,0.0,587.5,1.778,10.301522444998385,98.0,104.0,9303.0,0.2564,6.0,6.0,98.0
538,Hungary,2024,3.4656770579870355,46.23705464721062,3.992992099308978,0.5636232172045422,4301.433193824088,26.894089199266823,13823.006361205162,3.2185741123838945,0.5140037769509213,102.30269864979665,2404.0286788536073,9.641268101163757,0.3611118005206779,148.14746184438036,28.011046243471224,62.29972074048932,629.3468611384653,9517.220055390564,99.38801734578766,10908.678926400446,3.83265236683119,407.37878976950805,7103.98361233433,100.0,0.21473428479194487,0.20640614810539964,94.2307692308,0.0,0.0,587.5,1.778,11.068535298161494,98.0,104.0,9303.0,0.2564,6.0,6.0,98.0
539,Hungary,2025,4.359129987571329,45.7157564120533,5.4353407786842265,0.3266727839615734,4252.936819011215,26.976787122471457,13425.953364245759,2.991340330946113,0.47950578329931504,101.97187279683891,2358.913217269081,9.886127043683935,0.33724124439924846,151.5796007745866,27.836886579887906,-3.3294285945377773,631.2820699491534,9486.443326291252,99.21587499627555,10942.222545786202,3.8655224670465413,411.717530007305,7116.211348824319,100.0,0.3554046267959652,0.34168409178521003,94.2307692308,0.0,0.0,587.5,1.778,12.551177138877355,98.0,104.0,9303.0,0.2564,6.0,6.0,98.0
540,Burkina Faso,2021,1.0524466874176932,25.118328767590974,51.0637797192918,19.142889050658155,6887.948114666661,234.03597605522128,1001.9560089149069,0.021900068321381572,0.3790547511225341,75.11532926790147,14454.643616764404,159.08672082878923,0.07092509309762224,15.40239411729555,11.890683457235685,92.40947734424141,530.9783792160133,20598.1255918421,91.66315673061604,573.4566495532116,0.8216548194708599,40.56762839251266,6143.535132928995,81.01763058569975,0.4207,3.1162962963,7.4074074074,0.0,0.0,759.0,1.364,7.878331764696094,1.0,15.2,27422.0,5.285191458073547,12.5,9.5,1.0
541,Burkina Faso,2022,1.0691464293645483,25.202003206717045,52.131381007418554,18.242188176126106,6910.893319365346,226.49919561585676,1050.140597999079,0.021154801094864884,0.3661855831842857,77.03238239721645,14735.71759629293,170.60020170459768,0.07462146539163267,16.269896755972802,12.518391504874433,93.95456734118672,509.50426875143506,21123.81990096237,92.81723956871527,550.2646102515263,0.8080403842817694,38.44204730193084,6388.161058683905,81.02024195270963,0.4207,3.1162962963,7.4074074074,0.0,0.0,759.0,1.364,7.662039378043795,1.0,15.2,27422.0,5.2943675684779015,12.5,9.5,1.0
542,Burkina Faso,2023,1.0840939506547373,24.411541432846256,53.384075049647095,17.136203544484047,6694.132891729775,218.79877324468663,1040.8189570474183,0.020213204709355826,0.3499262313118791,78.96508006493173,15022.749653921584,174.4280709149408,0.07753154385561106,17.25800903949959,12.999177581893026,95.34793468472937,488.2090178015232,21653.80425541405,93.90314853069482,527.2657392255713,0.7908394360247988,36.16621043866459,6631.1195421068805,81.07638598556684,0.4207,3.1162962963,7.4074074074,0.0,0.0,759.0,1.364,7.388768097118595,1.0,15.2,27422.0,5.299644197395515,12.5,9.5,1.0
543,Burkina Faso,2024,1.0971051563566627,27.011867518541116,54.83972331203552,18.338101804824433,7407.194310943926,211.08883137610002,1062.5828131084686,0.0190545899318627,0.32991943685020003,80.9043487430614,15315.567133418595,186.35340770062078,0.08346069540694795,18.000200993062315,13.559291420244552,96.5735654073019,467.1224497485345,22185.590512335104,94.80322209589777,504.4922457282873,0.7696740267859516,33.73195664602733,6870.09514665222,81.1700856519484,0.4207,3.1162962963,7.4074074074,0.0,0.0,759.0,1.364,7.052513466892146,1.0,15.2,27422.0,5.302364338798589,12.5,9.5,1.0
544,Burkina Faso,2025,1.108002289873796,26.853601769117112,56.51792428816873,13.322921121791765,7363.79467714835,202.80847363461845,1086.134107670839,0.017656169730492544,0.3057717165860467,82.84090645323141,15613.714710573635,205.25092961592247,0.08203615227364686,19.113521417920417,14.44881634502632,97.61609659191755,446.2266708024826,22716.63336760652,95.7097069532874,481.92480446658914,0.7441278863207208,31.127980881977663,7102.997988123901,81.2909036785478,0.4207,3.1162962963,7.4074074074,0.0,0.0,759.0,1.364,6.646662206631499,1.0,15.2,27422.0,5.294694800666355,12.5,9.5,1.0
545,Uruguay,2021,15.373638010497476,13.559055713216424,86.6120218579,0.8019333032236364,2389.371206022591,4921.392231970436,6055.011017892506,0.08,0.41,19.78428079693813,153.5332573668183,174.6530019845247,0.09364593425016288,76.43225111459792,12.559098066023678,358.4754062358189,26440.68441752792,3486.386830030464,100.85985751026297,49382.70665682269,3.66,1049.5976632763532,3355.9128627261043,94.63525286538406,3.17,1.8408826945,46.4576074332,0.0,0.0,1550.0,1.625,9.7860962567,5.0,0.0,17622.0,17.16091662986132,92.2,22.9,80.0
546,Uruguay,2022,-397483.4702904217,528810.8444920746,86.6120218579,-1336951.8258134616,93187047.07019097,-12389729.893951409,-1921031143.7205443,0.08,0.41,50102.28861105086,4380030.166156628,13697751.689655848,-22163.312690600673,-2193984.0107644335,-119175.08828816154,15747022.74836607,-68558563.89965361,8829025.317793038,14886.44560842619,-128045387.2242722,3.66,-2721522.167792771,4090029.618229838,-716885.6401493736,3.17,1.8408826945,46.4576074332,0.0,0.0,1550.0,1.625,9.7860962567,5.0,0.0,17622.0,1134.8063991543704,92.2,22.9,80.0
547,Uruguay,2023,254374.28458751665,-1285420.5213055448,86.6120218579,7977264.491327854,-226520068.23822415,38078826.554388985,2561940187.8989677,0.08,0.41,-156945.7592954981,-14052764.9274656,-44577701.598582104,144781.2153421004,-1041421.069167898,-472794.13284782367,-56399988.283884205,214742540.70632344,-27656725.5396179,-131840.66050483548,401072987.0458486,3.66,8524510.710034072,-12126208.213862423,2217704.400845493,3.17,1.8408826945,46.4576074332,0.0,0.0,1550.0,1.625,9.7860962567,5.0,0.0,17622.0,-5871.17111024334,92.2,22.9,80.0
548,Uruguay,2024,384878495997.6551,-512010471866.27734,86.6120218579,1294519903696.258,-90226485416466.39,12001210353631.914,1860052571661142.0,0.08,0.41,-48492757371.60199,-4240858442024.5537,-13262779543811.738,21459948086.28044,2124406378699.6616,115403752340.6623,-15246834940778.963,66407935806656.76,-8545393720934.093,-14316050996.482635,124028704395644.14,3.66,2636150163106.0127,-3956937161246.4253,694218476240.2397,3.17,1.8408826945,46.4576074332,0.0,0.0,1550.0,1.625,9.7860962567,5.0,0.0,17622.0,-1082175169.3356059,92.2,22.9,80.0
549,Uruguay,2025,848364240917.1658,-211616464885.52927,86.6120218579,-4042117873650.0625,-37288117532874.85,-2731657915612.724,2809663720545488.0,0.08,0.41,14060765203.852198,1545058910328.3198,5441012629589.454,-79148052479.78667,7050558177395.893,786019500048.3324,11244966773038.36,-19024549222691.19,2477596347818.3545,87034613861.01555,-35533942112226.766,3.66,-755183385578.6846,490309946704.3636,-172721045406.47025,3.17,1.8408826945,46.4576074332,0.0,0.0,1550.0,1.625,9.7860962567,5.0,0.0,17622.0,2623475985.1534057,92.2,22.9,80.0
550,France,2021,16.6910614383595,34.58540048036839,15.186689581845604,1.6101308637266611,18993.694294575198,149.00435848969406,35843.65914883513,18.53323327099111,5.189567035860079,121.32751942816596,12625.525059552941,20.70041608534686,-41.18770365185091,369.46824895323317,52.67886904152997,2901.1671322892007,2985.670373391983,66623.58222198256,100.0,3149.882243928517,26.0047625440534,384.0812008334981,53795.59288831972,100.0,4.080357670706932,1.9338188011971589,5.2132701422,0.0,0.0,818.0099873993028,1.778,22.537156635686873,11.0,18.0,54918.01030316216,9.9813,200.0,120.0,11.0
551,France,2022,16.68496518670186,34.16273828383722,17.503230406238433,1.6989855412029704,18761.544152638406,148.37748548929582,35629.13100209213,18.346082542620728,5.0576491346695045,121.82544845053252,12529.471526246136,20.91569490572023,-104.57230825289113,378.2642413151576,11.489116135832639,2894.6719385687306,2973.109424409138,66895.68669443623,100.0,3136.630442751603,25.877237030689315,380.4999722825519,54219.66645145624,100.0,4.420096183172213,2.094832314301171,5.2132701422,0.0,0.0,818.0004967042491,1.778,22.26563126678438,11.0,18.0,54917.80748387338,9.9813,200.0,120.0,11.0
552,France,2023,16.68677198015613,33.82211225436566,16.344132880141533,1.8123073025681966,18564.017731363896,147.6123614680268,30181.992693206033,17.42944580752752,4.947663237086483,122.45894930222508,12447.729713060307,22.095734181327174,-37.31686028740822,389.94123282612975,52.96448195728468,2886.281193907255,2957.778274734797,67209.41358455765,100.0,3120.4560798452517,23.333728207193523,336.5563519810587,54652.25738867607,100.0,3.2024629071529005,1.5177549323293116,5.2132701422,0.0,0.0,818.0053225036095,1.778,21.168920238227887,11.0,18.0,54888.1989651884,9.9813,200.0,120.0,11.0
553,France,2024,17.77330861412428,33.312485550353955,19.050804653453543,1.8311215802835359,18294.207934638307,147.11287159553106,25731.746913672407,16.212925709582326,4.895208439993154,122.80912630035317,12346.886763987439,22.8710391866402,-94.73069656031251,392.3368781061676,13.84929343120374,2876.033004327435,2947.7697613646883,67431.23769828977,100.0,3109.897098239759,22.061635032362805,315.0667891698194,55065.81227019763,100.0,3.407319251921171,1.6148432474006293,5.2132701422,0.0,0.0,818.0092145461256,1.778,19.848576724315972,11.0,18.0,54916.47012658573,9.9813,200.0,120.0,11.0
554,France,2025,19.08532421199668,32.7375511896654,21.593630010502498,2.011965471835756,17978.218790293955,146.51916261902457,24481.453835492393,15.365209819689895,4.8057439100766155,123.27062535791195,12246.231071969332,23.731691098901486,-147.95600408196154,400.5882466647168,-24.146349378483784,2826.188159138933,2935.8733355186464,67681.9512995615,100.0,3097.346368972248,20.981981642887398,296.2267526753635,55474.363220292864,100.0,3.53789363406118,1.676726840752166,5.2132701422,0.0,0.0,818.0147661565146,1.778,18.70042651585909,11.0,18.0,54915.62270749414,9.9813,200.0,120.0,11.0
555,Honduras,2021,39.13387607720739,11.942899028805627,66.03578508484443,-18.412135241445064,1343.456712064223,592.5255556080167,3718.9743141790746,0.11282220820097374,0.3071300417547896,89.00591432812453,3983.94589075944,-3.170574377220859,3.106466437648054,101.88501639792699,21.189331243401874,282.01825108949845,9260.634288283063,10012.275302704636,99.09473040831429,9414.263165069284,1145.2606928408563,868.6829611273838,5837.660542703965,100.0,1.82327958498743,1.2819388914083245,1.6318736166,0.0,0.0,1618.0,1.678,5.150657862573082,1.504,4.947,11249.0,5.801152168939305,90.66,39.0,1.504
556,Honduras,2022,-165.5668792467972,20.371617930949597,85.19275783322237,170.0148650134862,2291.603299371657,519.9447688605023,-9202.993061246634,0.11786865621977732,0.3408483225796306,92.32512690999167,4244.322667832927,126.1722588086944,-5.173193864843979,-333.5335578833113,-59.02174748761375,-1335.9808684430325,8084.7154363246855,10385.6535265306,55.16881489322219,8218.83646011786,-2012.7413455633146,-1044.2841126708468,5919.542015616841,100.0,0.0971184825094844,1.26572756609925,1.6318736166,0.0,0.0,1618.0,1.678,3.6631807059272448,1.504,4.947,11249.0,5.82487564319052,90.66,39.0,1.504
557,Honduras,2023,1522.7071125510013,-56.26044411646173,-173.57799106775434,-1393.003750221132,-6328.7373434809715,1185.525705033394,86773.12103869996,0.06636526497686979,-0.0032868114769681878,74.03718287862247,1478.026500890814,-1455.049377575285,102.33533996086051,3104.7208384198952,553.0705087627409,12111.748445439758,18840.653142077317,8328.442698549985,440.7222485557234,19153.20931148933,39412.37957054846,24400.949147220195,6800.247930090144,100.0,23.195809899861143,1.431153688646551,1.6318736166,0.0,0.0,1618.0,1.678,22.96503668224058,1.504,4.947,11249.0,5.623081518681671,90.66,39.0,1.504
558,Honduras,2024,-11563.391651850225,514.3459905732386,1571.8749320830839,10709.7018575253,57858.78036517294,-3670.873022162961,-678783.3466010044,0.44037027943140244,2.4957136032127933,218.38954608705268,21353.8128676868,9817.318607983005,-628.722610762294,-23833.128596310104,-4272.461817667498,-92782.4964011887,-59789.24281980598,24566.64006619162,-2495.8194190495165,-60781.11377887917,-241974.14537289363,-147823.48895578049,1747.96472385188,100.0,-132.95653228488882,0.22981333279259952,1.6318736166,0.0,0.0,1618.0,1.678,-108.4913092140096,1.504,4.947,11249.0,7.180043296029958,90.66,39.0,1.504
559,Honduras,2025,91470.32255650725,-4029.2334520594295,-12808.622969659082,-84641.29502948167,-453248.47011403646,35400.16939888531,5301428.062257331,-2.5658401578992023,-17.591040942632524,-928.6321259839301,-138888.35044518713,-81119.63046283065,5378.023737548336,187649.44588405482,33557.67556508821,732761.4444580879,572375.4188284114,-104461.82806336254,20729.253419364883,581870.8151388441,2070769.863982359,1269463.7634231853,44010.49618934163,100.0,1152.5758305114878,9.885894899022233,1.6318736166,0.0,0.0,1618.0,1.678,970.9923716037592,1.504,4.947,11249.0,-5.100602012674544,90.66,39.0,1.504
560,Guyana,2021,13.863937532457744,2.2123709097207187,94.39026778214644,27.032392782362688,475.5938950414324,1048.531150061362,7500.925183546803,0.02077314370938768,0.06242301902207462,3.590029944937671,572.6934371811564,103.69008809640087,-8.473733342113185,35.23957241052321,4.968732388861502,144.92766447897367,312296.0180764822,771.7487372666615,101.84250843355147,351171.0410735607,1.3493167716642498,1744.0125026323942,218.7218467613914,100.0,1.2395195739097684,0.4573872966274255,11.0701107011,0.0,0.0,2177.0,1.778,3.0806318987763968,30.0,0.0,21497.0,0.8091414243709164,241.0,103.0,30.0
561,Guyana,2022,9.616246918720849,2.157349374625959,94.71857607906283,23.311378222064416,463.76545049427244,1043.9501893708893,7921.6077100377215,0.01938377246051673,0.05824154596039136,3.605119500481235,576.0071539662863,115.49604410708577,-8.790617245866663,39.17657784560865,10.344767563326462,167.36445490240504,310931.38364589884,774.9925390118271,102.52068661849604,349636.5351370887,1.3372313252554995,1719.4689920498627,219.9458739472607,100.0,1.230189033016114,0.45394429254582425,11.0701107011,0.0,0.0,2177.0,1.778,3.0530395554303027,30.0,0.0,21497.0,0.8091393219149936,241.0,103.0,30.0
